CODGEO;LIBGEO;REG;DEP;E14A17;DE14A17;C114A17;C214A17;C314A17;C414A17;C514A17;FZ14A17;GZ14A17;HZ14A17;IZ14A17;JZ14A17;KZ14A17;LZ14A17;MN14A17;OQ14A17;RU14A17;;
60658;Vauciennes;22;60;16;0;0;0;0;0;0;3;2;1;0;1;1;0;3;1;4;;
60659;Vaudancourt;22;60;22;0;0;0;0;0;1;3;5;1;0;2;1;0;7;1;1;;
60660;Le Vaumain;22;60;12;0;0;0;0;0;0;2;1;1;0;1;0;1;3;1;2;;
60661;Vaumoise;22;60;19;0;0;0;0;0;1;5;7;1;1;0;0;0;1;0;3;;
60662;Le Vauroux;22;60;14;0;0;0;1;0;1;2;3;0;0;0;0;3;2;0;2;;
60663;Velennes;22;60;6;1;0;0;0;0;0;0;0;0;0;0;0;0;3;0;2;;
60664;Vendeuil-Caply;22;60;17;0;0;0;1;0;3;9;1;1;2;0;0;0;0;0;0;;
60665;Venette;22;60;249;1;5;0;0;0;9;16;108;2;16;16;6;5;33;14;18;;
60666;Ver-sur-Launette;22;60;48;0;0;0;0;0;3;11;5;3;2;3;2;2;7;4;6;;
60667;Verberie;22;60;234;1;3;0;2;0;20;33;51;10;11;4;7;9;32;32;19;;
60668;Verderel-lès-Sauqueuse;22;60;16;0;0;0;0;0;0;4;3;1;0;0;1;1;3;1;2;;
60669;Verderonne;22;60;17;0;0;0;0;0;2;6;0;0;0;1;1;2;3;1;1;;
60670;Verneuil-en-Halatte;22;60;207;0;3;0;0;0;10;37;38;11;7;11;6;6;41;23;14;;
60671;Versigny;22;60;20;0;0;0;0;0;0;4;4;1;0;2;0;0;7;1;1;;
60672;Vez;22;60;8;0;0;0;0;0;1;0;1;0;0;0;0;0;4;1;1;;
60673;Viefvillers;22;60;7;1;0;0;0;0;0;2;2;0;0;0;1;0;1;0;0;;
60674;Vieux-Moulin;22;60;32;0;0;0;0;0;0;5;5;2;4;1;3;3;6;2;1;;
60675;Vignemont;22;60;20;1;0;0;0;0;2;10;0;0;0;0;0;0;6;0;1;;
60676;Ville;22;60;18;1;1;0;0;0;0;9;0;1;1;0;0;0;1;4;0;;
60677;Villembray;22;60;7;0;0;0;0;0;1;3;0;0;0;0;1;0;0;1;1;;
60678;Villeneuve-les-Sablons;22;60;56;3;0;0;1;1;3;15;8;3;3;0;0;2;11;1;5;;
60679;La Villeneuve-sous-Thury;22;60;5;0;0;0;0;0;0;1;1;0;0;0;0;2;0;1;0;;
60680;Villeneuve-sur-Verberie;22;60;40;1;1;0;0;0;2;6;8;2;4;4;0;1;6;1;4;;
60681;Villers-Saint-Barthélemy;22;60;20;1;0;0;0;0;1;6;5;0;0;0;2;1;3;0;1;;
60682;Villers-Saint-Frambourg;22;60;38;1;0;0;0;0;0;4;6;3;1;1;4;3;8;5;2;;
60683;Villers-Saint-Genest;22;60;8;1;0;0;0;0;0;2;2;3;0;0;0;0;0;0;0;;
60684;Villers-Saint-Paul;22;60;185;3;3;0;0;0;24;24;34;8;15;3;10;6;21;18;16;;
60685;Villers-Saint-Sépulcre;22;60;31;0;0;0;0;0;4;4;6;1;1;3;3;1;4;2;2;;
60686;Villers-sous-Saint-Leu;22;60;85;1;0;0;2;0;5;16;24;6;3;0;0;2;10;7;9;;
60687;Villers-sur-Auchy;22;60;11;0;0;0;0;0;0;6;0;1;0;0;0;0;3;0;1;;
60688;Villers-sur-Bonnières;22;60;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
60689;Villers-sur-Coudun;22;60;53;0;0;0;1;0;1;4;8;1;2;3;2;4;23;2;2;;
60690;Villers-sur-Trie;22;60;19;2;0;0;0;0;0;4;2;0;2;1;0;0;2;4;2;;
60691;Villers-Vermont;22;60;5;0;0;0;0;0;1;2;0;0;0;0;0;0;0;2;0;;
60692;Villers-Vicomte;22;60;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;;
60693;Villeselve;22;60;6;0;1;0;0;0;0;2;1;0;0;0;0;0;0;0;2;;
60694;Villotran;22;60;12;0;0;0;0;0;0;1;0;2;0;0;0;0;4;3;2;;
60695;Vineuil-Saint-Firmin;22;60;74;0;1;1;0;0;2;8;12;5;5;0;4;3;22;4;7;;
60697;Vrocourt;22;60;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;
60698;Wacquemoulin;22;60;2;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;;
60699;Wambez;22;60;6;0;0;0;0;0;0;5;1;0;0;0;0;0;0;0;0;;
60700;Warluis;22;60;61;0;1;0;0;0;4;13;13;4;5;2;1;3;8;4;3;;
60701;Wavignies;22;60;30;2;1;0;1;0;2;8;8;0;1;0;1;0;1;2;3;;
60702;Welles-Pérennes;22;60;6;1;0;0;0;0;2;2;1;0;0;0;0;0;0;0;0;;
60703;Aux Marais;22;60;18;0;0;0;0;0;1;6;4;0;2;0;0;0;2;2;1;;
61001;Alençon;25;61;1852;42;34;0;5;2;41;156;442;32;131;41;127;77;273;303;146;;
61002;Almenêches;25;61;41;1;2;0;1;0;1;4;9;1;4;2;1;0;7;4;4;;
61003;Anceins;25;61;11;2;0;0;0;0;1;2;0;0;0;1;0;1;2;1;1;;
61004;Antoigny;25;61;3;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;;
61005;Appenai-sous-Bellême;25;61;11;1;0;0;0;0;0;2;1;0;0;0;0;1;5;0;1;;
61006;Argentan;25;61;862;24;19;0;6;4;39;45;244;26;65;13;56;31;94;117;79;;
61007;Athis-de-l'Orne;25;61;135;2;4;0;2;1;15;24;25;4;4;0;10;3;12;17;12;;
61008;Aube;25;61;57;5;1;0;0;0;1;15;10;2;6;0;3;2;3;6;3;;
61009;Aubry-en-Exmes;25;61;12;1;0;0;0;0;0;3;2;0;0;0;0;0;2;1;3;;
61010;Aubry-le-Panthou;25;61;4;0;0;0;0;0;0;2;1;0;0;1;0;0;0;0;0;;
61011;Aubusson;25;61;10;0;0;0;0;0;0;6;1;1;0;0;0;0;2;0;0;;
61012;Auguaise;25;61;6;0;0;0;0;0;0;5;0;0;0;0;0;0;1;0;0;;
61013;Aunay-les-Bois;25;61;3;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2;;
61014;Aunou-le-Faucon;25;61;9;1;0;0;0;0;0;1;1;0;1;0;0;1;2;2;0;;
61015;Aunou-sur-Orne;25;61;19;0;0;0;0;0;0;6;4;0;1;0;0;3;2;0;3;;
61016;Autheuil;25;61;9;0;0;0;0;0;1;2;3;0;0;0;0;0;2;0;1;;
61017;Les Authieux-du-Puits;25;61;3;0;0;0;0;0;0;0;1;0;0;0;0;0;2;0;0;;
61018;Avernes-Saint-Gourgon;25;61;2;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;;
61019;Avernes-sous-Exmes;25;61;3;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;;
61020;Avoine;25;61;15;0;0;0;0;0;0;2;0;0;0;0;0;6;4;2;1;;
61021;Avrilly;25;61;3;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;;
61023;Bailleul;25;61;13;1;0;0;0;0;2;5;2;0;1;0;0;0;1;0;1;;
61024;Banvou;25;61;15;1;0;0;0;0;0;8;1;0;1;0;0;0;2;0;2;;
61025;La Baroche-sous-Lucé;25;61;10;0;0;0;1;0;1;2;2;0;0;0;1;1;2;0;0;;
61026;Barville;25;61;6;0;0;0;0;0;0;2;1;0;0;1;0;0;2;0;0;;
61027;Batilly;25;61;7;0;0;0;0;0;0;1;1;2;0;0;0;0;2;0;1;;
61028;Bazoches-au-Houlme;25;61;22;2;0;0;0;0;3;3;4;0;1;0;0;0;1;0;8;;
61029;Bazoches-sur-Hoëne;25;61;59;2;2;0;1;0;2;14;11;0;3;0;3;1;6;9;5;;
61030;La Bazoque;25;61;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;;
61031;Beauchêne;25;61;11;1;0;0;0;0;0;1;5;1;2;0;0;0;1;0;0;;
61032;Beaufai;25;61;8;0;1;0;0;0;0;5;0;0;0;0;0;1;0;0;1;;
61033;Beaulandais;25;61;4;0;0;0;0;0;1;0;0;1;0;0;0;0;2;0;0;;
61034;Beaulieu;25;61;9;0;1;0;0;0;0;1;1;0;0;0;0;2;1;1;2;;
61035;Beauvain;25;61;14;1;0;0;0;0;2;5;2;0;2;0;0;0;1;0;1;;
61036;Belfonds;25;61;10;2;1;0;0;0;0;0;0;0;1;0;0;0;2;2;2;;
61037;Bellavilliers;25;61;10;0;0;0;0;0;1;1;1;0;0;0;0;1;3;1;2;;
61038;Bellême;25;61;188;3;4;0;1;1;8;19;46;2;16;2;11;10;20;26;19;;
61039;La Bellière;25;61;5;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;3;;
61040;Bellou-en-Houlme;25;61;43;1;1;0;0;0;2;5;11;0;6;0;0;0;4;6;7;;
61041;Bellou-le-Trichard;25;61;8;0;0;0;0;0;1;4;0;0;0;1;0;0;1;0;1;;
61042;Bellou-sur-Huisne;25;61;26;0;1;0;1;0;1;3;3;0;1;0;0;3;6;2;5;;
61043;Berd'huis;25;61;50;0;1;0;3;0;7;10;11;3;1;0;3;2;4;3;2;;
61044;Berjou;25;61;10;0;1;0;0;0;0;0;3;0;0;1;0;0;3;0;2;;
61045;Bivilliers;25;61;6;0;1;0;0;0;1;1;2;0;0;0;0;0;0;0;1;;
61046;Bizou;25;61;10;1;0;0;0;0;0;1;2;0;0;0;0;1;3;0;2;;
61047;Bocquencé;25;61;5;0;0;0;0;0;0;1;2;0;0;0;0;0;1;0;1;;
61048;Boëcé;25;61;5;0;0;0;0;0;0;1;1;0;2;0;1;0;0;0;0;;
61049;Boissei-la-Lande;25;61;7;1;1;0;0;0;0;0;1;0;0;1;0;0;2;0;1;;
61050;Boissy-Maugis;25;61;35;0;1;0;0;0;0;5;9;0;5;2;0;4;4;0;5;;
61051;Boitron;25;61;15;2;0;0;0;0;1;6;2;0;0;0;0;1;3;0;0;;
61052;Bonnefoi;25;61;13;0;0;0;1;0;1;2;1;0;0;0;0;0;5;1;2;;
61053;Bonsmoulins;25;61;7;0;0;0;0;0;1;1;2;0;0;0;0;1;0;2;0;;
61054;Le Bosc-Renoult;25;61;5;1;0;0;0;0;1;0;0;0;1;0;0;1;0;1;0;;
61055;Boucé;25;61;35;0;1;0;0;0;1;5;8;1;1;0;0;1;1;11;5;;
61056;Le Bouillon;25;61;5;0;0;0;0;0;0;0;2;0;0;0;0;0;1;1;1;;
61057;Le Bourg-Saint-Léonard;25;61;21;1;1;0;0;0;1;3;5;0;3;0;0;1;5;0;1;;
61058;Bréel;25;61;4;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;;
61059;Bresolettes;25;61;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;
61060;Brethel;25;61;9;0;0;0;0;0;0;3;2;0;1;0;0;0;1;0;2;;
61061;Bretoncelles;25;61;83;0;1;0;0;0;6;17;19;4;5;2;3;4;8;5;9;;
61062;Brieux;25;61;2;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;;
61063;Briouze;25;61;98;1;2;0;0;0;2;12;20;7;8;1;7;3;8;19;8;;
61064;Brullemail;25;61;9;0;0;0;0;0;0;4;0;0;0;1;0;0;2;1;1;;
61065;Bubertré;25;61;7;0;0;0;0;0;0;3;2;0;0;0;0;0;1;0;1;;
61066;Buré;25;61;6;0;0;0;0;0;1;3;0;0;1;0;0;0;1;0;0;;
61067;Bures;25;61;10;0;0;0;0;0;1;4;0;0;0;0;0;0;2;1;2;;
61068;Bursard;25;61;7;0;0;0;0;0;0;3;2;0;0;0;0;1;1;0;0;;
61069;Cahan;25;61;5;0;0;0;0;0;1;1;1;0;0;0;1;0;0;0;1;;
61070;Caligny;25;61;33;0;0;0;0;1;3;7;5;0;2;0;1;3;6;4;1;;
61071;Camembert;25;61;10;0;0;0;0;0;0;3;2;0;0;0;0;1;3;0;1;;
61072;Canapville;25;61;7;0;0;0;0;0;0;0;2;0;0;0;0;0;3;1;1;;
61073;La Carneille;25;61;20;0;1;0;0;0;3;7;3;0;1;0;0;0;2;1;2;;
61074;Carrouges;25;61;73;0;2;0;0;0;1;8;14;1;5;1;5;4;7;22;3;;
61075;Ceaucé;25;61;60;0;3;0;0;0;2;10;15;1;3;0;1;2;12;6;5;;
61076;Le Cercueil;25;61;12;0;1;0;0;0;1;3;1;0;0;0;0;1;1;1;3;;
61077;Cerisé;25;61;67;0;1;0;1;0;2;8;20;4;7;0;2;1;13;6;2;;
61078;Cerisy-Belle-Étoile;25;61;24;0;1;0;0;0;0;3;8;0;2;0;0;1;3;3;3;;
61079;Ceton;25;61;94;2;2;0;0;0;5;20;20;2;5;1;8;3;8;8;10;;
61080;Chahains;25;61;7;0;0;0;0;0;0;1;2;0;0;0;0;1;3;0;0;;
61081;Chailloué;25;61;37;1;2;0;0;0;4;7;5;4;1;1;0;1;3;1;7;;
61082;Le Chalange;25;61;6;1;0;0;0;0;0;1;2;0;0;0;0;0;0;0;2;;
61083;Chambois;25;61;27;1;1;0;0;0;4;5;7;1;1;0;0;0;3;3;1;;
61084;Champcerie;25;61;8;0;0;0;0;0;0;0;5;0;0;0;0;1;0;1;1;;
61085;Le Champ-de-la-Pierre;25;61;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;;
61086;Les Champeaux;25;61;14;0;0;0;0;0;0;3;3;0;2;0;0;0;3;1;2;;
61087;Champeaux-sur-Sarthe;25;61;10;0;0;0;0;0;0;3;2;0;0;0;0;1;3;0;1;;
61088;Champ-Haut;25;61;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;
61089;Champosoult;25;61;5;1;0;0;0;0;0;1;1;0;0;0;0;0;2;0;0;;
61090;Champs;25;61;4;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;1;;
61091;Champsecret;25;61;36;2;2;0;0;0;2;8;8;0;2;0;0;1;4;5;2;;
61092;Chandai;25;61;40;0;0;0;0;0;2;13;11;0;2;2;0;0;4;4;2;;
61093;Chanu;25;61;51;0;2;0;0;0;3;8;12;5;2;0;1;2;3;10;3;;
61094;La Chapelle-au-Moine;25;61;19;1;0;0;0;0;1;4;5;0;1;0;0;1;2;3;1;;
61095;La Chapelle-Biche;25;61;7;0;0;0;0;0;1;3;1;0;0;0;0;0;1;0;1;;
61096;La Chapelle-d'Andaine;25;61;71;2;6;0;0;0;3;10;17;1;4;0;4;4;6;9;5;;
61097;La Chapelle-Montligeon;25;61;33;0;1;0;0;0;2;4;5;1;4;0;0;1;4;5;6;;
61098;La Chapelle-près-Sées;25;61;18;0;0;0;0;0;1;9;3;2;1;0;0;0;0;1;1;;
61099;La Chapelle-Souëf;25;61;14;0;0;0;0;0;1;3;2;0;2;1;0;0;2;0;3;;
61100;La Chapelle-Viel;25;61;10;2;0;0;0;0;0;4;2;0;0;1;0;0;1;0;0;;
61101;Le Château-d'Almenêches;25;61;12;2;0;0;0;0;1;3;2;1;1;1;0;0;1;0;0;;
61102;Le Châtellier;25;61;4;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;1;;
61103;Chaumont;25;61;9;0;0;0;0;0;0;3;0;1;0;0;0;0;1;0;4;;
61104;La Chaux;25;61;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;
61105;Chemilli;25;61;7;0;0;0;0;0;0;4;1;1;0;0;0;0;0;0;1;;
61106;Chênedouit;25;61;6;0;0;0;0;0;1;2;1;0;0;0;0;0;1;1;0;;
61107;Ciral;25;61;24;1;1;0;0;0;1;7;4;0;3;0;2;1;1;0;3;;
61108;Cisai-Saint-Aubin;25;61;6;0;0;0;0;0;0;3;0;0;1;0;0;0;1;0;1;;
61109;Clairefougère;25;61;4;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;;
61110;La Cochère;25;61;9;0;0;0;0;0;1;0;2;0;0;0;0;0;1;1;4;;
61111;Colombiers;25;61;19;2;0;0;0;0;3;3;3;1;1;0;0;1;2;1;2;;
61112;Colonard-Corubert;25;61;19;3;1;0;0;0;0;3;2;0;0;2;0;1;3;0;4;;
61113;Comblot;25;61;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;;
61114;Commeaux;25;61;13;2;0;0;0;0;0;5;1;1;0;1;0;1;2;0;0;;
61115;Condeau;25;61;22;0;0;0;0;0;1;7;4;1;2;1;1;0;3;0;2;;
61116;Condé-sur-Huisne;25;61;43;0;2;0;0;0;3;7;9;2;4;0;2;0;3;7;4;;
61117;Condé-sur-Sarthe;25;61;150;2;2;0;1;0;3;21;54;3;9;0;3;3;27;10;12;;
61118;Corbon;25;61;10;0;0;0;0;0;1;1;1;0;0;2;0;0;1;2;2;;
61120;Coudehard;25;61;4;0;0;0;0;0;0;1;0;0;1;0;0;0;1;1;0;;
61121;Coulimer;25;61;14;0;0;0;0;0;2;4;2;0;1;0;0;0;1;1;3;;
61122;Coulmer;25;61;10;1;0;0;0;1;3;1;1;0;0;0;0;0;2;0;1;;
61123;Coulonces;25;61;9;0;0;0;0;0;1;3;3;0;0;0;0;0;1;1;0;;
61124;La Coulonche;25;61;18;0;0;0;0;0;0;2;5;0;3;0;0;0;3;3;2;;
61125;Coulonges-les-Sablons;25;61;22;0;0;0;0;0;0;5;7;0;1;0;1;2;2;2;2;;
61126;Coulonges-sur-Sarthe;25;61;25;1;0;0;1;0;5;3;5;0;0;1;3;0;2;1;3;;
61127;La Courbe;25;61;2;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;;
61128;Courcerault;25;61;5;1;0;0;0;0;1;1;1;0;0;0;0;0;1;0;0;;
61129;Courgeon;25;61;21;1;0;0;0;0;2;4;5;0;1;1;2;2;1;1;1;;
61130;Courgeoût;25;61;21;1;0;0;0;0;1;5;1;0;1;0;0;1;5;4;2;;
61131;Courménil;25;61;4;0;0;0;0;0;0;2;1;0;0;0;0;1;0;0;0;;
61133;Courtomer;25;61;50;1;3;0;0;0;0;14;11;3;4;0;2;1;2;4;5;;
61135;Couterne;25;61;47;1;2;0;0;0;1;8;14;0;5;0;1;1;4;6;4;;
61136;Couvains;25;61;11;3;0;0;0;0;2;2;1;0;1;0;1;0;0;0;1;;
61137;Craménil;25;61;4;0;0;0;0;0;1;2;0;0;1;0;0;0;0;0;0;;
61138;Croisilles;25;61;23;0;2;0;0;0;1;4;5;1;1;0;0;0;5;1;3;;
61139;Crouttes;25;61;16;0;0;0;0;0;0;3;3;1;2;0;0;0;6;0;1;;
61140;Crulai;25;61;34;1;1;0;1;0;1;9;8;0;1;0;0;1;5;2;4;;
61141;Cuissai;25;61;19;0;0;0;0;0;0;2;3;0;2;2;0;2;4;1;3;;
61142;Dame-Marie;25;61;8;0;0;0;0;0;0;1;3;0;0;0;0;0;1;0;3;;
61143;Damigny;25;61;110;3;3;0;0;0;6;15;15;5;6;5;5;1;12;27;7;;
61144;Dancé;25;61;14;1;0;0;0;0;4;2;4;1;1;0;0;0;1;0;0;;
61145;Domfront;25;61;250;2;7;0;2;0;6;23;66;6;27;4;16;11;32;32;16;;
61146;Dompierre;25;61;14;0;0;0;0;0;1;5;2;0;2;0;0;1;1;0;2;;
61147;Dorceau;25;61;32;1;0;0;0;0;0;8;6;1;3;2;0;4;3;2;2;;
61148;Durcet;25;61;8;1;0;0;0;0;1;1;0;0;0;1;0;1;1;0;2;;
61149;Échalou;25;61;10;0;0;0;0;0;1;1;2;1;0;0;1;0;3;0;1;;
61150;Échauffour;25;61;43;2;1;0;0;0;4;4;15;0;1;2;1;0;6;3;4;;
61151;Écorcei;25;61;11;2;0;0;0;0;1;5;1;1;0;0;0;0;1;0;0;;
61152;Écorches;25;61;2;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;;
61153;Écouché;25;61;75;0;4;0;0;0;6;7;23;1;4;0;7;1;7;11;4;;
61154;Eperrais;25;61;8;0;0;0;0;0;1;2;0;0;2;0;0;0;1;1;1;;
61155;L'Épinay-le-Comte;25;61;15;0;0;0;0;0;0;4;2;0;3;2;0;0;2;0;2;;
61156;Essay;25;61;44;2;1;0;0;0;1;6;13;0;3;1;1;0;4;7;5;;
61157;Exmes;25;61;22;0;2;0;0;0;1;5;4;0;2;0;0;0;5;0;3;;
61158;Faverolles;25;61;6;0;0;0;0;0;0;1;1;0;0;1;0;0;2;0;1;;
61159;Fay;25;61;4;0;0;0;0;0;0;1;3;0;0;0;0;0;0;0;0;;
61160;Feings;25;61;15;1;0;0;0;0;0;5;0;2;2;0;1;1;1;0;2;;
61161;Fel;25;61;10;1;0;0;0;0;0;2;1;2;0;0;0;0;1;2;1;;
61162;La Ferrière-au-Doyen;25;61;9;0;0;0;0;0;0;4;1;1;0;0;0;0;1;1;1;;
61163;La Ferrière-aux-Étangs;25;61;61;0;2;0;1;0;4;9;14;5;4;0;2;0;4;14;2;;
61164;La Ferrière-Béchet;25;61;13;0;0;0;0;0;0;6;1;0;0;1;0;0;4;0;1;;
61165;La Ferrière-Bochard;25;61;19;0;2;0;0;0;1;5;1;0;1;0;0;0;4;2;3;;
61166;Ferrières-la-Verrerie;25;61;9;0;0;0;0;0;0;4;1;1;1;1;0;0;1;0;0;;
61167;La Ferté-Frênel;25;61;42;1;2;0;0;0;3;3;10;1;4;0;2;4;4;5;3;;
61168;La Ferté-Macé;25;61;359;5;11;0;3;2;12;31;95;3;31;6;20;12;45;46;37;;
61169;Flers;25;61;964;12;28;0;4;3;39;78;284;13;73;10;57;30;96;156;81;;
61170;Fleuré;25;61;10;0;0;0;0;0;0;3;0;0;1;0;1;2;1;0;2;;
61171;Fontaine-les-Bassets;25;61;4;0;0;0;0;0;0;2;1;0;0;0;0;0;1;0;0;;
61172;Fontenai-les-Louvets;25;61;3;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;;
61173;Fontenai-sur-Orne;25;61;26;2;0;0;0;1;0;5;9;1;2;0;0;1;3;0;2;;
61174;La Forêt-Auvray;25;61;3;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;;
61175;Forges;25;61;14;1;0;0;0;0;0;4;2;0;1;0;1;2;0;3;0;;
61176;Francheville;25;61;7;0;0;0;0;0;0;2;3;0;0;0;0;0;2;0;0;;
61177;Frênes;25;61;20;0;0;0;0;0;2;7;5;0;1;0;0;0;1;2;2;;
61178;La Fresnaie-Fayel;25;61;5;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;2;;
61179;La Fresnaye-au-Sauvage;25;61;14;2;0;0;0;0;1;4;3;1;1;0;0;1;0;1;0;;
61180;Fresnay-le-Samson;25;61;2;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;;
61181;Gacé;25;61;150;3;7;0;0;1;5;15;40;6;13;2;12;6;10;20;10;;
61182;Gandelain;25;61;15;0;0;0;0;0;0;8;1;0;1;0;0;1;3;0;1;;
61183;Gâprée;25;61;8;1;0;0;0;0;0;1;2;0;0;0;1;0;1;1;1;;
61184;Gauville;25;61;19;0;0;0;0;0;1;8;2;1;0;1;0;0;3;0;3;;
61185;Gémages;25;61;7;0;0;0;0;0;0;4;1;0;0;1;0;0;0;0;1;;
61186;Geneslay;25;61;6;0;0;0;0;0;0;3;0;0;1;0;0;0;0;0;2;;
61187;Les Genettes;25;61;11;0;0;0;0;0;2;1;2;0;0;0;0;0;5;0;1;;
61188;La Genevraie;25;61;9;1;0;0;0;0;0;0;1;0;0;0;0;3;0;1;3;;
61189;Giel-Courteilles;25;61;18;0;0;0;0;0;1;5;0;0;2;1;0;1;6;0;2;;
61190;Ginai;25;61;6;0;0;0;0;0;0;1;1;0;0;0;1;0;0;3;0;;
61191;Glos-la-Ferrière;25;61;38;0;1;0;0;0;0;5;13;3;3;3;0;0;7;1;2;;
61192;Godisson;25;61;5;0;0;0;0;0;0;2;2;0;0;0;0;0;1;0;0;;
61193;La Gonfrière;25;61;13;0;0;0;0;0;0;3;4;1;0;0;0;1;3;0;1;;
61194;Goulet;25;61;16;0;0;0;0;0;1;3;1;1;0;0;0;0;2;3;5;;
61195;Le Grais;25;61;6;0;0;0;0;0;1;0;3;1;0;0;0;0;0;0;1;;
61196;Le Gué-de-la-Chaîne;25;61;28;1;2;0;0;1;1;4;8;2;3;0;1;1;1;1;2;;
61197;Guêprei;25;61;4;0;0;0;0;0;0;1;0;1;0;0;0;0;1;1;0;;
61198;Guerquesalles;25;61;9;0;1;0;0;0;0;0;1;0;1;1;0;0;2;1;2;;
61199;Habloville;25;61;8;0;0;0;0;0;0;3;2;0;0;0;0;0;2;0;1;;
61200;Haleine;25;61;9;0;0;0;0;0;2;1;1;0;1;0;2;0;2;0;0;;
61201;La Haute-Chapelle;25;61;28;0;0;0;0;0;1;3;14;2;4;0;0;0;3;1;0;;
61202;Hauterive;25;61;13;0;0;0;0;0;1;4;1;1;1;1;0;0;2;1;1;;
61203;Héloup;25;61;24;0;0;0;0;0;1;8;2;1;1;0;0;3;3;4;1;;
61204;L'Hermitière;25;61;13;0;0;0;0;0;0;4;2;1;0;0;1;3;2;0;0;;
61205;Heugon;25;61;13;1;0;0;0;0;1;3;0;1;2;0;0;1;0;3;1;;
61206;L'Hôme-Chamondot;25;61;14;0;0;0;0;0;2;4;2;0;0;1;0;1;2;1;1;;
61207;Igé;25;61;28;1;1;0;1;0;2;7;4;1;1;1;1;1;4;2;1;;
61208;Irai;25;61;23;0;1;0;0;0;1;5;5;1;2;1;0;2;4;0;1;;
61209;Joué-du-Bois;25;61;15;1;2;0;0;0;0;2;2;0;1;0;2;2;0;0;3;;
61210;Joué-du-Plain;25;61;11;0;0;0;0;0;0;1;2;0;0;0;3;1;1;2;1;;
61211;Juvigny-sous-Andaine;25;61;47;0;0;0;1;0;2;10;9;1;5;1;1;1;7;3;6;;
61212;Juvigny-sur-Orne;25;61;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
61213;Lalacelle;25;61;15;0;1;0;1;0;1;5;2;1;3;0;0;0;1;0;0;;
61214;L'Aigle;25;61;605;15;14;0;3;2;23;51;161;13;40;6;35;31;60;103;48;;
61215;Laleu;25;61;6;0;0;0;0;0;0;3;1;0;0;0;0;0;2;0;0;;
61216;La Lande-de-Goult;25;61;11;0;0;0;0;0;3;1;1;0;0;0;0;0;3;2;1;;
61217;La Lande-de-Lougé;25;61;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
61218;La Lande-Patry;25;61;85;1;1;0;1;0;7;15;15;2;3;0;6;2;19;3;10;;
61219;La Lande-Saint-Siméon;25;61;6;0;0;0;0;0;1;3;0;0;0;0;0;0;0;2;0;;
61220;La Lande-sur-Eure;25;61;8;0;0;0;0;0;0;3;1;0;0;0;0;0;1;1;2;;
61221;Landigou;25;61;10;0;0;0;0;0;2;3;3;0;1;0;0;0;0;0;1;;
61222;Landisacq;25;61;24;0;1;0;0;0;1;3;6;2;3;0;0;0;3;3;2;;
61223;Larchamp;25;61;10;0;0;0;0;0;0;4;2;0;2;0;0;0;2;0;0;;
61224;Larré;25;61;13;1;0;0;0;0;0;5;1;1;0;0;1;0;1;2;1;;
61225;Lignères;25;61;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;
61226;Lignerolles;25;61;9;0;0;0;0;0;1;1;0;0;0;0;0;0;3;2;2;;
61227;Lignou;25;61;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;
61228;Livaie;25;61;7;0;1;0;0;0;1;1;1;0;1;0;0;0;0;1;1;;
61229;Loisail;25;61;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;;
61230;Longny-au-Perche;25;61;127;4;3;0;3;0;8;11;26;5;9;0;6;9;17;17;9;;
