eu_election_circle_fr,region_no,city_name,people_no,REG,total_co,fem_executive_sa,fem_manager_sa,fem_employee_sa,fem_worker_sa,avg_male_sa,male_executive_sa,male_manager_sa,male_employee_sa,male_worker_sa,fem_executive_sa_mean,fem_manager_sa_mean,fem_employee_sa_mean,fem_worker_sa_mean,avg_male_sa_mean,male_executive_sa_mean,male_manager_sa_mean,male_employee_sa_mean,male_worker_sa_mean,fem_executive_sa_min,fem_executive_sa_max,fem_executive_sa_median,fem_manager_sa_min,fem_manager_sa_max,fem_manager_sa_median,fem_employee_sa_min,fem_employee_sa_max,fem_employee_sa_median,fem_worker_sa_min,fem_worker_sa_max,fem_worker_sa_median,avg_male_sa_min,avg_male_sa_max,avg_male_sa_median,male_executive_sa_min,male_executive_sa_max,male_executive_sa_median,male_manager_sa_min,male_manager_sa_max,male_manager_sa_median,male_employee_sa_min,male_employee_sa_max,male_employee_sa_median,male_worker_sa_min,male_worker_sa_max,male_worker_sa_median
Ouest,53,Pordic,6699.0,53.0,306.0,18.9,13.5,10.5,9.4,15.1,24.3,15.0,11.7,11.3,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Ouest,53,Saint-Brieuc,43094.0,53.0,3206.0,19.5,13.0,9.9,9.0,13.1,25.3,14.4,10.4,10.2,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Ouest,53,Trégueux,8091.0,53.0,567.0,18.9,13.4,10.3,9.6,13.2,23.2,14.3,11.1,11.1,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Ouest,53,Yffiniac,4971.0,53.0,360.0,19.3,12.4,10.4,9.3,13.2,23.5,14.8,11.2,10.9,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Ouest,53,Broons,2620.0,53.0,147.0,19.1,13.1,9.9,9.6,12.5,22.0,14.1,10.3,11.0,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Ouest,53,Caulnes,2255.0,53.0,125.0,17.1,12.2,9.6,9.3,11.9,21.5,13.8,10.8,10.7,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Ouest,53,Corseul,2184.0,53.0,95.0,16.4,13.3,9.9,9.6,12.7,24.6,14.0,10.1,10.6,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Ouest,53,Dinan,10109.0,53.0,1198.0,19.6,13.5,9.8,8.8,13.5,26.9,14.3,10.3,9.8,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Ouest,53,Erquy,3804.0,53.0,338.0,17.9,12.6,9.8,9.1,14.2,27.3,15.0,11.8,11.2,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Ouest,53,Lanvallay,3816.0,53.0,191.0,21.8,12.9,9.9,8.8,14.5,23.8,14.7,12.1,10.8,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Ouest,53,Léhon,2927.0,53.0,130.0,20.6,13.8,10.7,9.1,17.0,30.9,15.5,11.0,11.1,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Ouest,53,Plancoët,2905.0,53.0,225.0,18.4,12.2,9.4,8.6,11.5,22.5,14.1,9.8,10.1,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Ouest,53,Planguenoual,2085.0,53.0,95.0,18.6,12.9,10.0,9.5,14.2,27.1,14.6,12.3,10.9,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Ouest,53,Pléneuf-Val-André,3964.0,53.0,366.0,21.5,14.7,10.1,9.5,15.0,26.1,14.7,11.0,10.3,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Ouest,53,Pleslin-Trigavou,3347.0,53.0,176.0,18.2,12.2,9.6,9.2,12.9,26.1,14.3,10.2,10.8,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Ouest,53,Pleudihen-sur-Rance,2715.0,53.0,157.0,21.5,13.6,9.9,9.4,14.1,26.4,15.6,10.6,11.0,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Ouest,53,Ploubalay,2965.0,53.0,198.0,21.6,11.9,9.7,9.1,12.4,21.0,13.5,10.7,10.8,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Ouest,53,Plouër-sur-Rance,3349.0,53.0,230.0,21.0,12.6,10.0,10.9,15.9,26.3,15.5,11.5,11.1,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Ouest,53,Pluduno,2162.0,53.0,100.0,19.7,12.6,10.0,9.5,12.6,24.5,13.6,10.0,10.7,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Ouest,53,Quévert,3700.0,53.0,342.0,17.9,12.9,10.3,8.7,12.9,23.7,13.5,11.0,10.5,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Ouest,53,Saint-Cast-le-Guildo,3303.0,53.0,317.0,22.5,13.1,9.6,9.4,14.1,25.1,14.9,11.2,11.0,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Ouest,53,Taden,2268.0,53.0,279.0,21.2,12.7,9.9,9.0,13.4,24.6,13.7,10.3,10.8,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Ouest,53,Trélivan,2552.0,53.0,70.0,17.2,13.0,9.7,9.2,12.5,21.0,13.3,10.6,10.7,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Ouest,53,Hénon,2061.0,53.0,81.0,18.5,12.2,10.2,10.1,12.2,22.0,14.3,11.0,10.9,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Ouest,53,Lamballe,12863.0,53.0,996.0,20.5,12.9,10.0,9.5,13.3,24.4,15.1,10.7,10.8,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Ouest,53,Loudéac,8988.0,53.0,761.0,19.3,11.9,9.9,9.1,12.3,25.1,14.6,10.6,10.4,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Ouest,53,Merdrignac,2723.0,53.0,184.0,18.7,12.2,9.8,10.1,11.9,23.4,14.4,11.2,10.6,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Ouest,53,Mûr-de-Bretagne,1982.0,53.0,137.0,18.0,13.0,9.6,9.8,12.4,21.7,15.0,11.0,10.2,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Ouest,53,Plaintel,4132.0,53.0,240.0,17.4,12.6,10.2,9.5,13.2,24.2,15.1,11.3,10.9,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Ouest,53,Plémet,0.0,53.0,119.0,20.0,12.4,9.9,10.1,11.9,20.1,13.9,11.2,11.0,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Ouest,53,Plénée-Jugon,2249.0,53.0,121.0,21.6,12.5,9.8,9.9,11.9,21.7,13.8,11.9,10.7,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Ouest,53,Ploeuc-sur-Lié,0.0,53.0,146.0,16.6,12.6,9.8,9.9,12.1,23.0,13.7,11.7,10.8,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Ouest,53,Pommeret,2032.0,53.0,78.0,17.5,12.6,10.1,9.6,12.7,23.3,15.2,11.0,10.6,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Ouest,53,Quessoy,3717.0,53.0,172.0,16.4,12.1,9.9,9.8,12.8,23.1,14.7,11.2,11.1,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Ouest,53,Quintin,2523.0,53.0,159.0,18.3,12.8,10.1,9.3,12.8,23.6,14.4,10.9,10.4,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Ouest,53,Saint-Brandan,2396.0,53.0,86.0,14.5,12.5,9.7,9.2,12.4,24.7,14.4,12.4,10.7,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Ouest,53,Bégard,4460.0,53.0,223.0,18.2,13.8,9.7,8.8,12.1,20.9,14.2,10.4,10.5,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Ouest,53,Bourbriac,2266.0,53.0,105.0,20.7,11.8,9.9,9.0,12.2,21.7,13.7,11.5,11.1,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Ouest,53,Callac,1998.0,53.0,179.0,18.0,12.8,9.5,9.6,12.3,23.3,14.5,10.1,10.8,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Ouest,53,Grâces,2395.0,53.0,145.0,17.7,14.1,10.0,9.7,13.6,25.1,13.9,10.4,10.8,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Ouest,53,Guingamp,6733.0,53.0,632.0,18.0,12.6,9.7,8.7,12.4,23.7,16.7,10.5,9.9,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Ouest,53,Louargat,2322.0,53.0,102.0,16.8,12.8,9.5,9.3,12.4,23.7,14.4,11.2,10.7,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Ouest,53,Pabu,2434.0,53.0,92.0,20.0,13.2,10.0,8.8,13.3,20.6,14.7,10.0,11.0,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Ouest,53,Plestin-les-Grèves,3400.0,53.0,205.0,21.3,12.4,10.1,9.8,14.0,27.7,14.4,10.2,10.4,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Ouest,53,Plouagat,2745.0,53.0,127.0,19.5,12.4,10.0,9.2,12.4,21.1,13.8,10.3,10.9,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Ouest,53,Plouaret,2085.0,53.0,108.0,22.6,14.2,9.4,10.1,12.0,21.8,14.0,10.7,10.2,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Ouest,53,Ploumagoar,4951.0,53.0,266.0,17.1,12.9,9.9,8.9,13.2,23.3,15.6,11.3,10.8,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Ouest,53,Ploumilliau,2377.0,53.0,134.0,16.4,13.2,10.1,9.6,12.9,21.0,14.1,10.0,10.5,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Ouest,53,Rostrenen,2760.0,53.0,260.0,24.1,13.7,9.5,9.6,11.8,21.7,15.7,10.2,10.0,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Ouest,53,Saint-Agathon,2069.0,53.0,176.0,18.8,12.3,10.0,9.1,14.8,27.4,17.7,10.8,11.0,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Ouest,53,Binic,3677.0,53.0,286.0,18.7,14.0,10.4,9.0,16.3,26.1,16.5,12.0,11.7,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Ouest,53,Lannion,18863.0,53.0,1613.0,19.2,12.8,9.9,9.1,15.5,22.5,13.7,11.0,10.3,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Ouest,53,Louannec,3007.0,53.0,133.0,19.2,14.1,10.2,10.6,18.7,24.7,15.8,12.4,11.0,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Ouest,53,Paimpol,6748.0,53.0,766.0,19.3,12.8,9.6,8.8,13.0,25.0,13.6,10.3,10.3,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Ouest,53,Penvénan,2563.0,53.0,167.0,22.4,12.6,9.5,8.4,14.9,23.3,14.3,10.5,10.7,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Ouest,53,Perros-Guirec,7145.0,53.0,641.0,21.6,13.5,9.9,9.3,16.5,24.3,14.2,10.9,10.9,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Ouest,53,Pleubian,2319.0,53.0,123.0,15.3,12.5,9.3,9.5,13.1,27.1,16.2,10.1,10.6,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Ouest,53,Pleumeur-Bodou,3964.0,53.0,202.0,19.7,12.7,9.9,8.9,16.8,24.6,14.9,11.6,11.4,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Ouest,53,Ploubazlanec,2955.0,53.0,155.0,22.5,13.2,9.5,8.7,14.5,23.9,14.4,12.6,11.3,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Ouest,53,Ploubezre,3565.0,53.0,113.0,19.9,12.0,10.0,9.9,13.8,21.4,14.3,10.8,10.6,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Ouest,53,Plouézec,3187.0,53.0,149.0,22.5,12.2,9.3,9.0,13.3,27.3,15.3,10.4,10.8,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Ouest,53,Plouha,4363.0,53.0,234.0,18.3,13.1,9.7,8.4,13.4,24.4,14.4,11.0,10.6,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Ouest,53,Plourivo,2198.0,53.0,79.0,20.6,12.9,9.5,9.2,12.7,23.4,14.3,10.0,10.7,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Ouest,53,Saint-Quay-Portrieux,2847.0,53.0,264.0,23.3,13.5,9.9,8.9,14.9,31.0,14.9,10.3,11.2,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Ouest,53,Trébeurden,3484.0,53.0,208.0,21.2,13.0,10.2,10.9,17.6,24.9,15.6,11.2,10.8,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Ouest,53,Trégastel,2373.0,53.0,169.0,21.1,13.3,10.3,9.2,15.3,23.8,15.0,10.9,10.9,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Ouest,53,Tréguier,1986.0,53.0,208.0,19.2,12.4,9.2,7.1,11.6,23.2,14.8,9.2,9.1,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Centre,74,Bourganeuf,2360.0,74.0,218.0,20.5,12.4,9.3,8.9,10.7,17.8,12.3,9.8,9.6,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Centre,74,Guéret,12616.0,74.0,1061.0,19.5,12.8,9.8,8.8,12.6,24.0,14.1,10.1,10.1,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Centre,74,La Souterraine,5036.0,74.0,423.0,21.9,13.3,9.8,8.9,12.7,26.5,14.4,9.6,10.2,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Centre,74,Sainte-Feyre,2362.0,74.0,98.0,23.0,13.6,10.4,8.3,13.5,24.4,14.8,10.9,10.3,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Sud-Ouest,72,Champcevinel,2763.0,72.0,111.0,22.6,14.1,10.9,9.3,15.2,25.2,16.2,11.0,10.7,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Sud-Ouest,72,Chancelade,4113.0,72.0,191.0,19.0,13.8,10.4,10.0,14.1,24.9,15.9,11.0,11.0,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Sud-Ouest,72,Coulounieix-Chamiers,7871.0,72.0,377.0,19.5,13.5,10.0,8.8,13.1,22.9,14.8,10.6,10.6,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Sud-Ouest,72,Marsac-sur-l'Isle,3076.0,72.0,346.0,19.6,13.6,9.6,9.2,13.1,22.5,14.2,10.8,10.8,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Sud-Ouest,72,Montpon-Ménestérol,5210.0,72.0,397.0,19.5,12.2,9.6,9.4,12.2,22.3,14.3,10.8,10.3,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Sud-Ouest,72,Mussidan,2671.0,72.0,226.0,18.2,14.0,9.8,8.7,11.9,22.6,14.7,9.3,10.3,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Sud-Ouest,72,Périgueux,28714.0,72.0,2616.0,19.0,12.9,9.8,9.0,12.9,24.5,13.3,9.9,10.1,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Sud-Ouest,72,Razac-sur-l'Isle,2335.0,72.0,93.0,18.1,12.3,9.9,9.2,12.4,20.6,14.3,10.6,10.9,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Sud-Ouest,72,Saint-Léon-sur-l'Isle,1906.0,72.0,62.0,16.9,12.8,9.6,9.5,12.1,22.1,14.1,10.5,10.6,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Sud-Ouest,72,Trélissac,6481.0,72.0,455.0,21.5,12.9,10.5,8.0,13.9,25.1,14.9,10.5,10.8,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Sud-Ouest,72,Bergerac,26892.0,72.0,2346.0,19.1,12.7,9.8,8.4,12.4,25.1,14.0,10.1,10.1,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Sud-Ouest,72,Eymet,2543.0,72.0,263.0,18.2,11.1,9.4,9.2,11.5,20.3,14.0,10.2,10.2,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Sud-Ouest,72,Lalinde,2747.0,72.0,269.0,18.5,12.7,10.1,9.4,13.1,22.2,15.9,9.6,12.1,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Sud-Ouest,72,Lamonzie-Saint-Martin,2287.0,72.0,105.0,18.9,12.8,10.0,8.9,13.0,25.6,13.4,11.2,11.1,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Sud-Ouest,72,Le Buisson-de-Cadouin,1916.0,72.0,198.0,17.5,12.0,9.7,8.9,11.7,19.8,13.8,10.3,10.5,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Sud-Ouest,72,Port-Sainte-Foy-et-Ponchapt,2255.0,72.0,153.0,20.2,13.0,9.9,7.7,12.3,20.4,14.6,10.3,10.5,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Sud-Ouest,72,Prigonrieux,3763.0,72.0,218.0,19.0,13.1,10.2,9.1,12.8,23.1,14.7,10.9,10.4,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Sud-Ouest,72,Brantôme,0.0,72.0,270.0,18.1,12.5,9.7,10.0,11.8,23.8,14.0,10.3,10.1,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Sud-Ouest,72,La Roche-Chalais,2821.0,72.0,169.0,20.8,13.5,9.8,8.9,12.5,22.9,14.7,10.0,11.2,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Sud-Ouest,72,Nontron,2882.0,72.0,315.0,18.6,13.0,10.3,10.6,11.4,19.5,14.1,9.8,10.3,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Sud-Ouest,72,Ribérac,3619.0,72.0,416.0,18.5,12.3,9.5,8.6,12.4,25.4,14.2,9.8,10.3,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Sud-Ouest,72,Thiviers,2731.0,72.0,293.0,16.8,12.4,9.7,9.2,12.0,24.9,14.1,9.9,10.4,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Sud-Ouest,72,Boulazac,0.0,72.0,555.0,19.4,12.6,10.0,9.5,12.9,22.2,14.2,10.5,10.6,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Sud-Ouest,72,Le Bugue,2468.0,72.0,298.0,20.3,11.0,9.5,9.0,11.4,20.9,12.9,9.1,10.4,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Sud-Ouest,72,Notre-Dame-de-Sanilhac,3040.0,72.0,182.0,21.4,14.4,10.2,9.1,13.4,25.0,15.4,10.7,10.4,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Sud-Ouest,72,Sarlat-la-Canéda,8742.0,72.0,1241.0,17.1,13.1,9.3,10.3,11.7,23.0,13.7,9.6,10.0,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
Sud-Ouest,72,Terrasson-Lavilledieu,5913.0,72.0,472.0,18.9,12.1,9.9,9.8,12.6,24.6,15.1,10.1,11.1,20,13,10,10,15,25,16,11,12,12,36,20,11,19,13,9,16,10,6,28,10,10,52,14,14,58,25,12,93,15,8,24,11,9,53,11
